date,category,forecast_qty,lower_bound,upper_bound,is_forecast
2016-02-01,Golf Shoes,39.75741739954758,16.351067321860732,64.04303847054614,False
2016-03-01,Golf Shoes,17.1872480224129,-5.809818991593711,41.688766405329446,False
2016-04-01,Golf Shoes,48.942931668967994,25.318037703560393,73.03316300961085,False
2016-05-01,Golf Shoes,59.722044614392885,34.9130995319269,85.34002563302658,False
2016-06-01,Golf Shoes,73.29551470817299,49.13667432181135,95.84831110766717,False
2016-07-01,Golf Shoes,56.88869109141064,31.021353547667733,79.867013420616,False
2016-08-01,Golf Shoes,57.19157739648999,31.89082123394127,79.9397985696761,False
2016-09-01,Golf Shoes,34.73450430113438,11.254873660267902,59.51058093777733,False
2016-10-01,Golf Shoes,36.258655560885586,12.450666624638536,60.60579934675034,False
2016-11-01,Golf Shoes,18.238770106478068,-5.709597699593356,41.78530941108402,False
2016-12-01,Golf Shoes,55.98996402529552,32.94141354563397,77.81321288391794,False
2017-01-01,Golf Shoes,44.90538669804426,22.009974262096055,68.8816315720804,False
2017-02-01,Golf Shoes,57.54102326404215,34.210965953059606,82.72708796959911,False
2017-03-01,Golf Shoes,39.237876054018585,14.28065926138071,64.62070648930003,False
2017-04-01,Golf Shoes,53.17473619134802,26.93916573252349,77.22259156877844,False
2017-05-01,Golf Shoes,75.7248762846921,50.29077121012596,99.92925421324694,False
2017-06-01,Golf Shoes,87.45934550804138,64.66262242851673,111.0627028089568,False
2017-07-01,Golf Shoes,70.12364777070897,46.60430932908377,92.81909400612389,False
2017-08-01,Golf Shoes,69.94736526919496,46.52814733295226,94.16313575760074,False
2017-09-01,Golf Shoes,47.57728822075272,24.980300036463806,70.98603959191858,False
2017-10-01,Golf Shoes,49.54669437989046,26.644067160500004,72.71628493433076,True
2017-11-01,Golf Shoes,36.32245733150552,11.623117097209589,60.464073516373645,True
2017-12-01,Golf Shoes,65.23218254842588,41.034439740039424,88.29125840295384,True
2018-01-01,Golf Shoes,56.72189545722171,33.07308752081092,80.96390230333422,True
2018-02-01,Golf Shoes,69.32097196703936,45.58722528962495,92.82959473954052,True
2018-03-01,Golf Shoes,61.189059908434565,37.113178284511406,85.76685749841774,True
2015-01-01,Hockey,76.45434091441085,70.08720878202222,82.98616991503495,False
2015-02-01,Hockey,60.62956983811451,54.27182376746176,66.5677420084281,False
2015-03-01,Hockey,53.655225233961815,47.23608561757298,60.40637355744185,False
2015-04-01,Hockey,53.08630853749036,46.842186803251195,59.18367961894883,False
2015-05-01,Hockey,89.07216756478473,82.72169063272668,95.64170036356931,False
2015-06-01,Hockey,72.61344816735152,66.13043971605967,79.22457442876413,False
2015-07-01,Hockey,54.33165836074831,47.90861223714074,60.47123724607766,False
2015-08-01,Hockey,85.38391463053406,78.62265443511173,91.42484090744273,False
2015-09-01,Hockey,56.79501752243023,50.08973307878804,63.216472432481304,False
2015-10-01,Hockey,64.21869687564164,57.35262719328625,70.95912945110784,False
2015-11-01,Hockey,53.47561619747492,47.47698710871187,59.43894807684645,False
2015-12-01,Hockey,83.68262171297798,77.68765469760949,89.78206643667608,False
2016-01-01,Hockey,78.64828810102986,72.23800301739233,84.60794391349812,False
2016-02-01,Hockey,41.31747866240832,34.65046504997836,47.96412744674782,False
2016-03-01,Hockey,57.689808796385186,51.677211830976084,63.932256400393136,False
2016-04-01,Hockey,33.557256311154276,27.032161871487315,39.392759043352726,False
2016-05-01,Hockey,58.919693891442215,52.337245495745584,65.23308753886634,False
